0.114	0.02945145
0.324	0.10802386
1.048	0.74968044
2.154	0.9828066
3.053	0.98746137
4.987	0.97186773
10.128	0.71177214
15.27	0.40262831
19.939	0.24893789
25.125	0.1614024
30.538	0.11078958
35.26	0.08492908
40.188	0.06856145
45.068	0.05557588
50.057	0.04785218
55.451	0.0417669
61.153	0.03777111
66.077	0.03471254
70.322	0.03362312
75.603	0.03172833
79.123	0.02973512
85.868	0.02835343
90.117	0.0274405
95.488	0.02589584
100.71	0.01028693
