0.112	0.99819669
20.053	0.99857674
40.288	0.98869961
59.488	0.94987345
81.589	0.8498832
102.91	0.71128839
120.99	0.58961767
141.43	0.47113834
161.16	0.3811208
181.87	0.30848625
199.87	0.25996871
220.93	0.21562326
242.94	0.17997882
260.22	0.15761336
281.39	0.13571198
301.45	0.11993157
322.1	0.10543282
340.47	0.09481189
361.76	0.08442743
379.84	0.07694408
401.37	0.06913534
421.66	0.06288988
440.23	0.05801128
459.32	0.05354289
481.02	0.04909237
498.85	0.04582422
